Date (date),Country Name (country_name),ISO Alpha 3 Code (alpha_3_code),Country Code (country_code),Region Name (region),Region Code (region_code),Sub-Region Name (sub_region),Sub-Region Code (sub_region_code),Harmonized System Code (hs_code),Commodity Name (commodity),Unit of Quantity (unit),Quantity of commodity (value_qt),Value of commodity quantity in INR (value_rs),Value of commodity quantity in US Dollars (value_dl)
"2017-08-01","Italy","ITA","380","Europe","150","Southern Europe","39","29333919","Other Derivatives Of Pyradine","Kgs","5.01","96.86","0.15"
"2020-09-01","Germany","DEU","276","Europe","150","Western Europe","155","39202090","Pltes Shts Of Polymrs Of Propyln Nes","Kgs","74.68","202.48","0.28"
"2025-07-01","Spain","ESP","724","Europe","150","Southern Europe","39","72224020","Angles Etc.Of Less Than 80 Mm","Kgs","267964.0","5.6","0.65"
"2016-08-01","Germany","DEU","276","Europe","150","Western Europe","155","84383090","Sugar Manufacturing Mchnry(Excl Cntrfgs)","Nos","0.0","0.34","0.0"
"2019-02-01","Ukraine","UKR","804","Europe","150","Eastern Europe","151","39231030","Boxs Cases Crates And Smlr Artcls Of Plstcs Insulated Ware","Kgs","3.52","17.68","0.02"
"2025-02-01","Italy","ITA","380","Europe","150","Southern Europe","39","74198090","Other Articles Of Copper","Kgs","839.0","0.03","0.0"
"2018-11-01","France","FRA","250","Europe","150","Western Europe","155","39201099","Othr Plts,Sheet Of Polymrs Of Ethylene Nes","Kgs","0.02","1.39","0.0"
"2017-09-01","Kingdom of the Netherlands","NLD","528","Europe","150","Western Europe","155","90158010","Hydrographic Instrument","Nos","0.01","0.37","0.0"
"2024-11-01","Denmark","DNK","208","Europe","150","Northern Europe","154","90319000","Parts And Accessories Of Instrmnts Of 9031","Nos","200.0","0.01","0.0"
"2025-05-01","Denmark","DNK","208","Europe","150","Northern Europe","154","85014090","Other A.C.Motors,Single Phase","Nos","384.0","0.24","0.03"
"2018-03-01","Poland","POL","616","Europe","150","Eastern Europe","151","87089400","Sterng Wheels,Sterng Columns And Sterng Boxs","Kgs","40.43","197.08","0.3"
"2015-01-01","Germany","DEU","276","Europe","150","Western Europe","155","62021110","*Coats Of Wool Or Fine Animal Hair","Nos","0.07","0.32","0.0"
"2018-12-01","Serbia","SRB","688","Europe","150","Southern Europe","39","68022390","Others","Kgs","103.5","31.52","0.04"
"2016-09-01","France","FRA","250","Europe","150","Western Europe","155","7129030","Dehydrated Garlic Flakes","Kgs","18.0","44.56","0.07"
"2016-09-01","Germany","DEU","276","Europe","150","Western Europe","155","85469090","Othr Elctrl Insltrs Of Othr Matrls","Kgs","23.45","193.07","0.29"
"2017-11-01","Malta","MLT","470","Europe","150","Southern Europe","39","26203090","Other Ash And Residues Contg Mainly Copper","Kgs","28.0","1.54","0.0"
"2016-07-01","France","FRA","250","Europe","150","Western Europe","155","30045020","Mineral And Parenteral Nutritional Spplmnts/Contng Calsium Slts Wth Vtmn In Tablts Etc","Kgs","1.06","27.77","0.04"
"2015-05-01","Spain","ESP","724","Europe","150","Southern Europe","39","57033010","*Carpts,Carpeting And Rugs","Sqm","1.98","11.83","0.02"
"2020-12-01","Germany","DEU","276","Europe","150","Western Europe","155","32030010","Cutch(Catechu) Extracts","Kgs","18.01","39.13","0.05"
"2024-07-01","Slovenia","SVN","705","Europe","150","Southern Europe","39","84143000","Compressors Usd In Reprigerating Equipment","Nos","4.0","0.0","0.0"
"2025-04-01","France","FRA","250","Europe","150","Western Europe","155","90173010","Calipers And Micrometers","Nos","95.0","0.0","0.0"
"2015-03-01","Belgium","BEL","56","Europe","150","Western Europe","155","38021000","Activated Carbon","Kgs","86.0","85.32","0.14"
"2015-02-01","France","FRA","250","Europe","150","Western Europe","155","39269029","Othr Couplers,Packing Ring, O Rings And Like","Kgs","1.09","1.52","0.0"
"2017-06-01","United Kingdom of Great Britain and Northern Ireland","GBR","826","Europe","150","Northern Europe","154","85322500","Othr Fxd Capactrs Dielctrc Of Papr/Plstcs","Nos","17.36","2.35","0.0"
"2024-07-01","France","FRA","250","Europe","150","Western Europe","155","90312000","Test Benches","Nos","2.0","1.96","0.23"
"2024-04-01","Switzerland","CHE","756","Europe","150","Western Europe","155","40119000","Other","Nos","194.0","0.04","0.01"
"2020-06-01","Poland","POL","616","Europe","150","Eastern Europe","151","96081099","Other Ball-Point Pens Without Liquid Ink (For Rolling Ball Pen)","Nos","15.9","2.92","0.0"
"2015-10-01","United Kingdom of Great Britain and Northern Ireland","GBR","826","Europe","150","Northern Europe","154","33059011","Perfumed Hair Oil","Kgs","0.44","1.81","0.0"
"2019-05-01","Poland","POL","616","Europe","150","Eastern Europe","151","61044300","Dresses Of Synthetic Fibres","Nos","16.6","29.07","0.04"
"2017-11-01","Spain","ESP","724","Europe","150","Southern Europe","39","63109010","Woollen Rags","Kgs","23.43","32.43","0.05"
"2020-12-01","United Kingdom of Great Britain and Northern Ireland","GBR","826","Europe","150","Northern Europe","154","72172010","Wire, 18 Swg And Thicker","Kgs","168.6","135.64","0.18"
"2017-10-01","Italy","ITA","380","Europe","150","Southern Europe","39","63039100","Other Curtain Etc Of Cotton","Kgs","37.1","172.06","0.26"
"2015-12-01","France","FRA","250","Europe","150","Western Europe","155","40151900","Other Gloves,Mittens And Mitts","Prs","339.23","67.35","0.1"
"2015-10-01","Bulgaria","BGR","100","Europe","150","Eastern Europe","151","72109090","Othr Flt-Rld Prdcts Of Iron/Non Aloy Stl Clad,Pltd Or Cotd,Of Wdth>=600Mm N.E.S.","Kgs","49.0","22.8","0.04"
"2021-06-01","Poland","POL","616","Europe","150","Eastern Europe","151","82072000","Dies For Drawng Or Extrudng Metal","Kgs","0.73","12.67","0.02"
"2024-07-01","Hungary","HUN","348","Europe","150","Eastern Europe","151","85129000","Parts Of Elctrcl Lightng/Signalng Equip","Kgs","7084.0","0.38","0.05"
"2016-11-01","Malta","MLT","470","Europe","150","Southern Europe","39","29334900","Othe Cmpnds Cntng In Structure A Quinolineor Isoquinoline Ring System (W/N Hydrgntd),Not Further Fused","Kgs","0.16","372.9","0.55"
"2017-02-01","Poland","POL","616","Europe","150","Eastern Europe","151","72230092","Wire Of Stains Stl Of Thckns 1.5 To 0.46Mm","Kgs","10.48","23.92","0.04"
"2019-03-01","Norway","NOR","578","Europe","150","Northern Europe","154","63023100","Other Bed Linen Of Cotton","Kgs","4.22","44.75","0.06"
"2015-01-01","Switzerland","CHE","756","Europe","150","Western Europe","155","56012110","Absorbent Cotton Wool","Kgs","109.78","172.46","0.28"
"2019-04-01","Sweden","SWE","752","Europe","150","Northern Europe","154","40141010","Rubber Contraceptives Male(Condoms)","Kgs","492.48","8.06","0.01"
"2021-12-01","Germany","DEU","276","Europe","150","Western Europe","155","28112200","Silicon Dioxide","Kgs","32.13","87.85","0.12"
"2021-01-01","Monaco","MCO","492","Europe","150","Western Europe","155","57019011","Hand-Made","Sqm","0.01","0.38","0.0"
"2021-10-01","Ukraine","UKR","804","Europe","150","Eastern Europe","151","30049057","Other Antitubercular Drugs","Kgs","3.08","494.07","0.66"
"2024-11-01","Poland","POL","616","Europe","150","Eastern Europe","151","84818090","Others","Kgs","5027.0","0.71","0.08"
"2024-04-01","Kingdom of the Netherlands","NLD","528","Europe","150","Western Europe","155","70200090","Other Articles Of Glss Nes","Kgs","93671.0","3.78","0.45"
